restaurant,Ｎ白木屋ＪＲ三島南口駅前店,35.125729,138.913073
restaurant,Ｎ白木屋菊川駅前店,34.761097,138.086249
restaurant,Ｎ白木屋袋井駅前店,34.742486,137.92531
restaurant,福福屋藤枝北口駅前店,34.849671,138.25092
restaurant,目利きの銀次静岡北口駅前店,34.973241,138.38708
restaurant,目利きの銀次浜松モール街店,34.703652,137.730129
restaurant,目利きの銀次清水駅前店,35.022795,138.48765
restaurant,はなの舞三島南口店,35.124986,138.912846
restaurant,炭火焼きとり さくらアスティ三島サウス店,35.126041,138.911746
restaurant,ニナス　パリ　静岡マルイ店,34.973854,138.386959
restaurant,治一郎　静岡パルコ店,34.972729,138.385784
restaurant,オリーブオイルキッチン　静岡パルコ店,34.972729,138.385784
restaurant,八菜 ドゥ ブランシェ　静岡パルコ店,34.972729,138.385784
restaurant,スイーツパラダイス　静岡パルコ店,34.972729,138.385784
restaurant,バケット　静岡パルコ店,34.972729,138.385784
restaurant,昭和ビアガーデン　静岡パルコ店,34.972729,138.385784
restaurant,さわやか　長泉店,35.138607,138.907236
restaurant,待月楼,34.957127,138.333006
restaurant,寿司割烹　船正,34.966299,138.379563
restaurant,レストラン駿河　静岡市役所店,34.975479,138.382454
restaurant,静岡市ふれあい健康増進館ゆらら,35.025665,35.025665
restaurant,Coffee Shop アドニス,35.163306,138.684525
restaurant,あまご茶屋,34.901187,138.926225
restaurant,天狗之杜,34.963754,138.994098
restaurant,和めしや　中清食堂,34.978833,138.951234
restaurant,めし屋　みづ,34.971722,138.931047
restaurant,黒毛和牛　すてーき　ひろ,35.172146,138.651949
restaurant,一刻魁堂 イオンタウン富士南店,35.140027,138.675618
restaurant,ヴェッキア　ランテルナ,35.145522,138.645239
restaurant,修善寺no洋食屋,34.972963,138.933458
restaurant,イルポンテ,35.156811,138.666208
restaurant,K's kitchen,34.958049,138.997728
restaurant,ピザハウス　ハイホー,34.973087,138.385596
restaurant,安田屋本店,34.981931,138.389491
restaurant,ぼんどーる富士店,35.164148,138.670396
restaurant,Cafe　＆　Bar　SIENA,34.972168,138.38874
restaurant,SUBWAY,34.972168,138.38874
restaurant,珈琲館　静岡パルシェ店,34.972168,138.38874
restaurant,パルシェ　やぶ福,34.972168,138.38874
restaurant,千房　静岡パルシェ店,34.972168,138.38874
restaurant,ポムの樹　静岡パルシェ店,34.972168,138.38874
restaurant,北海道らーめん　北一条,34.972168,138.38874
restaurant,しゃぶしゃぶ但島屋,34.972168,138.38874
restaurant,フードピアット,34.972168,138.38874
restaurant,沼津魚がし鮨　パルシェ流れ店,34.972168,138.38874
restaurant,静岡県庁本館1階　互助会食堂,34.976962,138.383043
restaurant,静岡県庁東館16階　互助会食堂,34.976962,138.383043
restaurant,アゼリア,34.98061,138.389852
